Frame,Tiempo(s),NumVehiculos,Flujo(veh/min)_REAL,Velocidad(km/h)_REAL,LongitudCola(m),ICV_REAL,Clasificacion,Emergencia
2692,89.71,3,30.00,54.38,1.25,0.3010,medio,No
2694,89.78,4,24.00,53.04,32.17,0.3240,medio,No
2696,89.85,3,18.00,52.86,4.38,0.2050,bajo,No
2698,89.91,3,42.00,53.64,32.05,0.3870,medio,No
2700,89.98,5,42.00,59.37,32.25,0.3600,medio,No
2702,90.05,3,42.00,58.14,32.81,0.3670,medio,No
2704,90.11,4,42.00,56.84,32.45,0.3720,medio,No
2706,90.18,4,48.00,56.17,32.35,0.3800,medio,No
2708,90.25,2,48.00,67.57,3.61,0.2900,bajo,No
2710,90.31,3,36.00,50.04,32.14,0.3990,medio,No
2712,90.38,2,42.00,63.18,0.25,0.2810,bajo,No
2714,90.45,1,42.00,63.25,0.00,0.2800,bajo,No
2716,90.51,2,42.00,62.72,32.32,0.3560,medio,No
2718,90.58,2,42.00,61.98,32.15,0.3560,medio,No
2720,90.65,1,36.00,61.90,0.00,0.2760,bajo,No
2722,90.71,1,36.00,61.59,0.00,0.2760,bajo,No
2724,90.78,1,36.00,61.71,0.00,0.2760,bajo,No
2726,90.85,2,36.00,61.75,32.43,0.3520,medio,No
2728,90.91,2,42.00,62.79,32.46,0.3560,medio,No
2730,90.98,2,42.00,62.91,32.74,0.3560,medio,No
2732,91.05,3,42.00,62.88,38.04,0.3690,medio,No
2734,91.11,3,42.00,62.51,37.03,0.3670,medio,No
2736,91.18,3,42.00,62.15,35.88,0.3640,medio,No
2738,91.25,3,42.00,61.81,35.03,0.3620,medio,No
2740,91.31,3,42.00,61.26,33.35,0.3590,medio,No
2742,91.38,3,42.00,61.74,32.39,0.3560,medio,No
2744,91.45,4,48.00,62.36,32.23,0.3600,medio,No
2746,91.51,1,48.00,63.03,0.00,0.2840,bajo,No
2748,91.58,2,48.00,63.52,4.43,0.2940,bajo,No
2750,91.65,3,42.00,68.70,32.16,0.3530,medio,No
2752,91.71,4,42.00,68.40,32.09,0.3530,medio,No
2754,91.78,4,42.00,68.13,32.20,0.3530,medio,No
2756,91.85,3,42.00,67.94,32.28,0.3530,medio,No
2758,91.91,4,42.00,71.18,41.96,0.3740,medio,No
2760,91.98,2,36.00,81.75,23.43,0.3240,medio,No
2762,92.05,4,24.00,84.10,32.54,0.2890,bajo,No
2764,92.11,4,30.00,83.90,33.78,0.3450,medio,No
2766,92.18,4,36.00,83.26,37.23,0.3560,medio,No
2768,92.25,2,30.00,82.46,32.49,0.3420,medio,No
2770,92.31,2,30.00,59.18,32.53,0.3520,medio,No
2772,92.38,2,30.00,59.32,32.37,0.3510,medio,No
2774,92.45,2,24.00,41.44,32.42,0.3790,medio,No
2776,92.51,2,24.00,41.17,32.40,0.3800,medio,No
2778,92.58,2,24.00,41.13,32.27,0.3800,medio,No
2780,92.65,3,24.00,40.71,32.17,0.3820,medio,No
2782,92.71,2,12.00,40.11,32.03,0.2710,bajo,No
2784,92.78,1,12.00,40.18,0.00,0.1960,bajo,No
2786,92.85,3,18.00,40.32,32.27,0.3270,medio,No
2788,92.91,2,24.00,40.96,31.55,0.3790,medio,No
2790,92.98,3,24.00,40.95,31.87,0.3800,medio,No
2792,93.05,3,24.00,40.90,31.91,0.3800,medio,No
2794,93.11,2,24.00,40.72,32.08,0.3820,medio,No
2796,93.18,2,18.00,40.29,32.30,0.3280,medio,No
2798,93.25,3,18.00,40.31,33.09,0.3290,medio,No
2800,93.31,3,18.00,40.60,31.80,0.3250,medio,No
2802,93.38,3,24.00,41.13,31.47,0.3780,medio,No
2804,93.45,3,30.00,41.39,31.40,0.4330,medio,No
2806,93.51,3,24.00,51.66,31.62,0.3290,medio,No
2808,93.58,3,24.00,54.49,31.54,0.3160,medio,No
2810,93.65,3,30.00,52.98,31.32,0.3780,medio,No
2812,93.71,2,18.00,52.84,31.98,0.2700,bajo,No
2814,93.78,2,18.00,51.86,32.01,0.2740,bajo,No
2816,93.85,3,18.00,50.79,32.34,0.2800,bajo,No
2818,93.91,3,24.00,51.07,32.34,0.3340,medio,No
2820,93.98,3,30.00,51.29,32.06,0.3870,medio,No
2822,94.05,3,30.00,52.04,32.14,0.3840,medio,No
2824,94.11,4,30.00,51.15,31.93,0.3880,medio,No
2826,94.18,4,30.00,50.17,32.51,0.3940,medio,No
2828,94.25,4,24.00,25.37,31.99,0.4610,medio,No
2830,94.31,4,30.00,25.38,51.20,0.5670,medio,No
2832,94.38,4,30.00,25.99,32.43,0.5190,medio,No
2834,94.45,4,30.00,24.03,32.24,0.5310,medio,No
2836,94.51,4,30.00,24.02,32.59,0.5320,medio,No
2838,94.58,4,30.00,23.86,32.37,0.5330,medio,No
2840,94.65,4,30.00,23.38,32.41,0.5360,medio,No
2842,94.71,4,30.00,44.61,32.27,0.4200,medio,No
2844,94.78,3,24.00,44.31,32.48,0.3660,medio,No
2846,94.85,2,30.00,44.80,32.55,0.4190,medio,No
2848,94.91,3,30.00,44.36,38.15,0.4350,medio,No
2850,94.98,2,30.00,44.66,32.77,0.4210,medio,No
2852,95.05,1,30.00,44.69,0.00,0.3440,medio,No
2854,95.11,3,36.00,45.01,32.92,0.4250,medio,No
2856,95.18,3,30.00,44.93,32.86,0.4200,medio,No
2858,95.25,3,30.00,44.74,32.75,0.4200,medio,No
2860,95.31,3,30.00,44.74,32.66,0.4200,medio,No
2862,95.38,3,30.00,44.30,32.73,0.4220,medio,No
2864,95.45,3,18.00,43.67,32.35,0.3120,medio,No
2866,95.51,3,18.00,43.73,32.45,0.3120,medio,No
2868,95.58,2,18.00,43.87,32.91,0.3120,medio,No
2870,95.65,2,12.00,36.55,32.52,0.2880,bajo,No
2872,95.71,3,24.00,37.38,37.58,0.4110,medio,No
2874,95.78,3,24.00,37.80,35.88,0.4050,medio,No
2876,95.85,3,24.00,37.71,35.26,0.4040,medio,No
2878,95.91,3,30.00,37.56,34.00,0.4590,medio,No
2880,95.98,2,30.00,35.42,32.58,0.4670,medio,No
2882,96.05,4,24.00,34.83,32.53,0.4120,medio,No
2884,96.11,3,24.00,41.24,32.45,0.3800,medio,No
2886,96.18,2,30.00,42.32,27.92,0.4210,medio,No
2888,96.25,4,30.00,42.82,32.53,0.4290,medio,No
2890,96.31,4,36.00,46.01,32.32,0.4190,medio,No
2892,96.38,4,36.00,47.40,32.26,0.4120,medio,No
2894,96.45,3,36.00,49.75,32.18,0.4000,medio,No
2896,96.51,3,30.00,51.72,32.79,0.3870,medio,No
2898,96.58,4,30.00,53.51,32.93,0.3790,medio,No
2900,96.65,4,24.00,55.13,32.60,0.3160,medio,No
2902,96.71,4,18.00,54.66,32.70,0.2630,bajo,No
2904,96.78,3,24.00,54.81,32.71,0.3180,medio,No
2906,96.85,3,30.00,55.37,38.09,0.3830,medio,No
2908,96.91,2,36.00,55.88,32.43,0.3720,medio,No
2910,96.98,2,30.00,38.12,32.79,0.4530,medio,No
2912,97.05,3,30.00,37.78,32.67,0.4550,medio,No
2914,97.11,2,18.00,37.13,32.70,0.3430,medio,No
2916,97.18,3,12.00,35.96,52.97,0.3390,medio,No
2918,97.25,3,18.00,36.47,39.66,0.3630,medio,No
2920,97.31,3,30.00,37.00,38.78,0.4730,medio,No
2922,97.38,3,30.00,36.95,37.75,0.4710,medio,No
2924,97.45,3,30.00,32.52,36.36,0.4910,medio,No
2926,97.51,2,24.00,36.98,35.20,0.4070,medio,No
2928,97.58,4,24.00,37.44,33.67,0.4010,medio,No
2930,97.65,2,36.00,38.21,32.32,0.4590,medio,No
2932,97.71,1,36.00,39.19,0.00,0.3780,medio,No
2934,97.78,2,36.00,38.85,3.17,0.3870,medio,No
2936,97.85,2,36.00,38.75,4.91,0.3920,medio,No
2938,97.91,1,30.00,41.14,0.00,0.3610,medio,No
2940,97.98,3,36.00,40.79,14.49,0.4040,medio,No
2942,98.05,1,36.00,53.10,0.00,0.3090,medio,No
2944,98.11,1,36.00,50.75,0.00,0.3200,medio,No
2946,98.18,2,36.00,49.37,31.45,0.4000,medio,No
2948,98.25,3,36.00,57.35,29.45,0.3580,medio,No
2950,98.31,2,36.00,56.69,1.80,0.2970,bajo,No
2952,98.38,1,36.00,56.26,0.00,0.2940,bajo,No
2954,98.45,1,36.00,56.36,0.00,0.2940,bajo,No
2956,98.51,1,36.00,56.29,0.00,0.2940,bajo,No
2958,98.58,1,30.00,56.21,0.00,0.2900,bajo,No
2960,98.65,3,30.00,56.15,1.85,0.2940,bajo,No
2962,98.71,4,30.00,56.45,52.14,0.4100,medio,No
2964,98.78,3,36.00,55.27,56.31,0.4300,medio,No
2966,98.85,3,42.00,54.53,4.62,0.3180,medio,No
2968,98.91,2,36.00,43.24,6.06,0.3710,medio,No
2970,98.98,3,30.00,43.67,31.77,0.4230,medio,No
2972,99.05,3,30.00,44.72,31.81,0.4180,medio,No
2974,99.11,3,36.00,45.20,31.40,0.4210,medio,No
2976,99.18,3,30.00,45.74,31.13,0.4120,medio,No
2978,99.25,3,30.00,46.46,20.74,0.3840,medio,No
2980,99.31,3,30.00,47.47,22.58,0.3830,medio,No
2982,99.38,3,36.00,49.49,24.52,0.3840,medio,No
2984,99.45,3,36.00,51.21,26.21,0.3790,medio,No
2986,99.51,3,36.00,54.00,28.12,0.3710,medio,No
2988,99.58,3,36.00,54.24,30.80,0.3760,medio,No
2990,99.65,4,30.00,63.95,37.71,0.3590,medio,No
2992,99.71,5,42.00,65.93,41.08,0.3750,medio,No
2994,99.78,4,36.00,72.22,36.51,0.3580,medio,No
2996,99.84,6,36.00,72.53,43.81,0.3750,medio,No
2998,99.91,5,36.00,68.26,44.59,0.3780,medio,No
3000,99.98,2,36.00,69.53,10.76,0.2980,bajo,No
3002,100.04,4,36.00,71.57,33.85,0.3520,medio,No
3004,100.11,3,36.00,72.88,17.86,0.3140,medio,No
3006,100.18,3,36.00,73.99,33.00,0.3490,medio,No
3008,100.24,3,36.00,73.48,25.32,0.3310,medio,No
3010,100.31,5,36.00,70.16,53.81,0.3990,medio,No
3012,100.38,2,36.00,70.17,32.96,0.3500,medio,No
3014,100.44,1,36.00,56.55,0.00,0.2930,bajo,No
3016,100.51,2,36.00,56.19,5.11,0.3070,medio,No
3018,100.58,2,36.00,57.77,7.08,0.3040,medio,No
3020,100.64,4,36.00,59.26,46.12,0.3880,medio,No
3022,100.71,5,36.00,60.35,54.56,0.4040,medio,No
3024,100.78,5,36.00,61.39,52.64,0.3990,medio,No
3026,100.84,2,42.00,60.93,32.25,0.3560,medio,No
3028,100.91,3,42.00,68.06,32.68,0.3540,medio,No
3030,100.98,3,42.00,67.07,32.46,0.3540,medio,No
3032,101.04,2,42.00,67.60,32.57,0.3540,medio,No
3034,101.11,2,42.00,68.23,0.09,0.2780,bajo,No
3036,101.18,2,42.00,68.33,32.27,0.3530,medio,No
3038,101.24,6,48.00,72.33,39.55,0.3720,medio,No
3040,101.31,3,42.00,72.31,36.42,0.3610,medio,No
3042,101.38,4,42.00,72.17,42.85,0.3760,medio,No
3044,101.44,3,48.00,71.94,34.62,0.3610,medio,No
3046,101.51,3,48.00,68.55,34.09,0.3610,medio,No
3048,101.58,3,36.00,72.58,32.95,0.3490,medio,No
3050,101.64,3,36.00,72.49,32.53,0.3480,medio,No
3052,101.71,3,36.00,72.43,32.44,0.3480,medio,No
3054,101.78,3,36.00,72.91,32.50,0.3480,medio,No
3056,101.84,4,36.00,70.53,41.22,0.3690,medio,No
3058,101.91,3,42.00,70.82,32.03,0.3510,medio,No
3060,101.98,4,36.00,64.28,46.77,0.3840,medio,No
3062,102.04,1,36.00,64.56,0.00,0.2750,bajo,No
3064,102.11,4,42.00,64.86,31.88,0.3540,medio,No
3066,102.18,2,36.00,71.20,19.08,0.3170,medio,No
3068,102.24,3,30.00,70.83,15.91,0.3060,medio,No
3070,102.31,3,36.00,70.58,18.53,0.3160,medio,No
3072,102.38,2,36.00,80.92,20.11,0.3170,medio,No
3074,102.44,3,30.00,71.55,22.90,0.3220,medio,No
3076,102.51,4,30.00,71.01,31.72,0.3430,medio,No
3078,102.58,2,30.00,71.31,29.07,0.3370,medio,No
3080,102.64,2,30.00,71.14,32.22,0.3440,medio,No
3082,102.71,2,36.00,71.47,36.42,0.3580,medio,No
3084,102.78,1,30.00,71.15,0.00,0.2690,bajo,No
3086,102.84,1,24.00,63.82,0.00,0.2170,bajo,No
3088,102.91,1,30.00,64.07,0.00,0.2710,bajo,No
3090,102.98,2,30.00,63.58,44.01,0.3740,medio,No
3092,103.04,0,30.00,63.35,0.00,0.2710,bajo,No
3094,103.11,0,30.00,63.01,0.00,0.2710,bajo,No
3096,103.18,4,30.00,62.94,38.71,0.3620,medio,No
3098,103.24,2,30.00,61.96,30.95,0.3440,medio,No
3100,103.31,4,30.00,60.17,59.80,0.4120,medio,No
3102,103.38,4,30.00,59.36,61.84,0.4200,medio,No
3104,103.44,3,24.00,43.07,34.76,0.3770,medio,No
3106,103.51,4,24.00,42.00,34.32,0.3810,medio,No
3108,103.58,3,24.00,47.00,33.04,0.3540,medio,No
3110,103.64,3,24.00,47.66,31.46,0.3470,medio,No
3112,103.71,4,24.00,47.76,31.42,0.3470,medio,No
3114,103.78,4,24.00,48.07,31.43,0.3450,medio,No
3116,103.84,4,18.00,47.30,31.22,0.2930,bajo,No
3118,103.91,2,24.00,46.49,26.18,0.3410,medio,No
3120,103.98,2,24.00,38.96,24.54,0.3730,medio,No
3122,104.04,1,24.00,38.08,0.00,0.3200,medio,No
3124,104.11,1,30.00,49.97,0.00,0.3190,medio,No
3126,104.18,3,24.00,51.53,18.12,0.2980,bajo,No
3128,104.24,3,24.00,55.46,22.30,0.2900,bajo,No
3130,104.31,2,24.00,55.26,21.23,0.2890,bajo,No
3132,104.38,3,30.00,54.90,28.43,0.3620,medio,No
3134,104.44,3,36.00,54.99,31.85,0.3750,medio,No
3136,104.51,3,36.00,55.14,35.45,0.3820,medio,No
3138,104.58,4,42.00,55.38,37.70,0.3910,medio,No
3140,104.64,3,42.00,55.51,31.56,0.3760,medio,No
3142,104.71,3,42.00,55.91,31.53,0.3740,medio,No
3144,104.78,1,36.00,55.59,0.00,0.2980,bajo,No
3146,104.84,4,30.00,55.60,35.79,0.3760,medio,No
3148,104.91,2,30.00,55.91,9.87,0.3140,medio,No
3150,104.98,3,24.00,56.50,54.54,0.3610,medio,No
3152,105.04,2,30.00,45.12,12.17,0.3700,medio,No
3154,105.11,3,30.00,49.61,30.99,0.3930,medio,No
3156,105.18,3,30.00,52.21,16.66,0.3470,medio,No
3158,105.24,4,36.00,52.70,31.62,0.3850,medio,No
3160,105.31,4,36.00,53.83,31.42,0.3790,medio,No
3162,105.38,4,36.00,55.43,30.96,0.3710,medio,No
3164,105.44,4,36.00,56.90,31.19,0.3640,medio,No
3166,105.51,3,30.00,57.22,35.35,0.3680,medio,No
3168,105.58,1,30.00,57.04,0.00,0.2860,bajo,No
3170,105.64,2,24.00,56.40,31.55,0.3080,medio,No
3172,105.71,1,24.00,56.03,0.00,0.2360,bajo,No
3174,105.78,1,24.00,55.55,0.00,0.2380,bajo,No
3176,105.84,2,24.00,58.12,0.76,0.2280,bajo,No
3178,105.91,3,24.00,57.00,0.52,0.2330,bajo,No
3180,105.98,3,24.00,55.76,31.54,0.3110,medio,No
3182,106.04,4,24.00,54.02,31.73,0.3190,medio,No
3184,106.11,4,36.00,51.63,31.05,0.3890,medio,No
3186,106.18,3,36.00,51.58,31.26,0.3890,medio,No
3188,106.24,3,30.00,60.14,31.04,0.3450,medio,No
3190,106.31,3,30.00,62.61,31.13,0.3440,medio,No
3192,106.38,3,24.00,63.99,31.43,0.2900,bajo,No
3194,106.44,1,24.00,65.78,0.00,0.2160,bajo,No
3196,106.51,4,30.00,67.38,20.81,0.3190,medio,No
3198,106.58,3,36.00,68.64,22.46,0.3260,medio,No
3200,106.64,4,30.00,53.31,24.14,0.3600,medio,No
3202,106.71,4,30.00,55.35,25.40,0.3530,medio,No
3204,106.78,4,24.00,55.91,28.49,0.3030,medio,No
3206,106.84,5,30.00,58.05,36.73,0.3670,medio,No
3208,106.91,5,36.00,57.62,37.91,0.3760,medio,No
3210,106.98,4,36.00,62.08,38.45,0.3660,medio,No
3212,107.04,4,30.00,62.04,40.01,0.3650,medio,No
3214,107.11,5,36.00,62.63,41.45,0.3730,medio,No
3216,107.18,2,36.00,61.76,9.25,0.2980,bajo,No
3218,107.24,2,30.00,63.86,12.27,0.3000,bajo,No
3220,107.31,2,36.00,63.06,16.37,0.3140,medio,No
3222,107.38,1,36.00,74.56,0.00,0.2720,bajo,No
3224,107.44,3,30.00,73.12,25.74,0.3290,medio,No
3226,107.51,3,42.00,72.27,31.99,0.3510,medio,No
3228,107.58,3,36.00,64.03,35.83,0.3590,medio,No
3230,107.64,3,36.00,63.71,32.14,0.3500,medio,No
3232,107.71,3,36.00,62.92,31.94,0.3500,medio,No
3234,107.78,2,42.00,62.91,13.89,0.3120,medio,No
3236,107.84,3,42.00,71.44,32.06,0.3510,medio,No
3238,107.91,1,42.00,71.89,0.00,0.2760,bajo,No
3240,107.98,2,42.00,73.47,27.96,0.3410,medio,No
3242,108.04,1,42.00,72.83,0.00,0.2760,bajo,No
3244,108.11,1,36.00,71.94,0.00,0.2730,bajo,No
3246,108.18,4,48.00,75.31,35.85,0.3620,medio,No
3248,108.24,1,48.00,74.32,0.00,0.2790,bajo,No
3250,108.31,2,48.00,74.76,0.32,0.2800,bajo,No
3252,108.38,2,42.00,74.96,1.58,0.2790,bajo,No
3254,108.44,3,42.00,74.09,6.19,0.2900,bajo,No
3256,108.51,3,42.00,73.56,7.95,0.2940,bajo,No
3258,108.58,3,42.00,73.18,8.90,0.2970,bajo,No
3260,108.64,4,54.00,72.93,12.81,0.3130,medio,No
3262,108.71,3,54.00,75.84,14.80,0.3170,medio,No
3264,108.78,4,48.00,80.32,17.79,0.3180,medio,No
3266,108.84,2,48.00,79.92,1.15,0.2800,bajo,No
3268,108.91,2,48.00,79.28,1.45,0.2810,bajo,No
3270,108.98,3,54.00,78.61,31.03,0.3530,medio,No
3272,109.04,3,54.00,74.84,36.56,0.3680,medio,No
3274,109.11,2,54.00,75.69,4.59,0.2930,bajo,No
3276,109.18,4,42.00,71.85,46.42,0.3850,medio,No
3278,109.24,4,42.00,72.18,47.85,0.3880,medio,No
3280,109.31,4,42.00,72.38,49.28,0.3910,medio,No
3282,109.38,6,48.00,72.67,34.54,0.3600,medio,No
3284,109.44,4,48.00,70.58,53.27,0.4050,medio,No
3286,109.51,5,42.00,70.68,15.65,0.3130,medio,No
3288,109.58,4,48.00,72.00,31.60,0.3540,medio,No
3290,109.64,3,42.00,66.28,21.49,0.3290,medio,No
3292,109.71,3,48.00,68.15,25.22,0.3410,medio,No
3294,109.78,2,48.00,68.78,7.56,0.2990,bajo,No
3296,109.84,3,48.00,72.96,32.85,0.3560,medio,No
3298,109.91,2,48.00,72.70,4.52,0.2900,bajo,No
3300,109.98,2,48.00,71.97,31.60,0.3540,medio,No
3302,110.04,3,48.00,71.65,39.47,0.3720,medio,No
3304,110.11,3,54.00,71.30,35.45,0.3670,medio,No
3306,110.18,2,54.00,65.04,31.18,0.3600,medio,No
3308,110.24,3,36.00,62.01,34.00,0.3550,medio,No
3310,110.31,3,36.00,60.50,32.86,0.3530,medio,No
3312,110.38,2,36.00,60.27,31.43,0.3500,medio,No
3314,110.44,2,42.00,58.85,30.73,0.3590,medio,No
3316,110.51,3,42.00,60.58,32.00,0.3560,medio,No
3318,110.58,1,42.00,60.97,0.00,0.2810,bajo,No
3320,110.64,3,48.00,61.31,31.79,0.3590,medio,No
3322,110.71,2,48.00,62.68,23.19,0.3390,medio,No
3324,110.78,3,48.00,63.87,31.40,0.3570,medio,No
3326,110.84,2,36.00,70.35,16.55,0.3120,medio,No
3328,110.91,3,36.00,71.56,31.30,0.3460,medio,No
3330,110.98,2,30.00,70.63,31.58,0.3430,medio,No
3332,111.04,1,36.00,71.11,0.00,0.2730,bajo,No
3334,111.11,2,42.00,71.62,31.58,0.3500,medio,No
3336,111.18,1,42.00,72.01,0.00,0.2760,bajo,No
3338,111.24,0,42.00,72.15,0.00,0.2760,bajo,No
3340,111.31,0,42.00,71.54,0.00,0.2760,bajo,No
3342,111.38,1,36.00,56.90,0.00,0.2910,bajo,No
3344,111.44,1,30.00,59.17,0.00,0.2760,bajo,No
3346,111.51,3,30.00,56.35,31.61,0.3630,medio,No
3348,111.58,2,18.00,55.13,31.42,0.2580,bajo,No
3350,111.64,2,18.00,55.07,31.17,0.2580,bajo,No
3352,111.71,1,18.00,55.09,0.00,0.1850,bajo,No
3354,111.78,2,24.00,55.27,30.83,0.3110,medio,No
3356,111.84,4,18.00,55.04,36.50,0.2710,bajo,No
3358,111.91,2,12.00,50.28,35.64,0.2340,bajo,No
3360,111.98,4,18.00,51.35,34.11,0.2810,bajo,No
3362,112.04,3,30.00,51.48,33.53,0.3900,medio,No
3364,112.11,3,24.00,38.18,32.43,0.3950,medio,No
3366,112.18,3,24.00,40.61,30.98,0.3800,medio,No
3368,112.24,3,24.00,39.03,29.66,0.3840,medio,No
3370,112.31,5,30.00,38.07,30.95,0.4490,medio,No
3372,112.38,3,30.00,41.61,26.89,0.4220,medio,No
3374,112.44,3,36.00,40.31,25.27,0.4310,medio,No
3376,112.51,4,42.00,33.59,31.04,0.4890,medio,No
3378,112.58,4,36.00,41.80,31.41,0.4380,medio,No
3380,112.64,2,36.00,42.12,20.54,0.4110,medio,No
3382,112.71,2,36.00,43.16,17.84,0.3990,medio,No
3384,112.78,3,42.00,45.17,31.64,0.4270,medio,No
3386,112.84,3,42.00,47.42,31.61,0.4160,medio,No
3388,112.91,1,42.00,48.68,0.00,0.3360,medio,No
3390,112.98,2,36.00,42.10,29.69,0.4320,medio,No
3392,113.04,1,36.00,42.28,0.00,0.3620,medio,No
3394,113.11,2,36.00,41.99,0.02,0.3640,medio,No
3396,113.18,1,36.00,41.01,0.00,0.3690,medio,No
3398,113.24,2,36.00,40.88,31.71,0.4430,medio,No
3400,113.31,1,36.00,40.92,0.00,0.3690,medio,No
3402,113.38,1,30.00,40.41,0.00,0.3650,medio,No
3404,113.44,2,24.00,40.46,48.20,0.4210,medio,No
3406,113.51,2,30.00,40.54,51.45,0.4840,medio,No
3408,113.58,2,30.00,40.64,55.04,0.4920,medio,No
3410,113.64,1,36.00,40.65,0.00,0.3700,medio,No
3412,113.71,2,42.00,49.52,31.55,0.4050,medio,No
3414,113.78,2,36.00,49.28,31.68,0.4010,medio,No
3416,113.84,3,30.00,49.02,31.45,0.3970,medio,No
3418,113.91,1,30.00,49.11,0.00,0.3230,medio,No
3420,113.98,1,36.00,49.43,0.00,0.3270,medio,No
3422,114.04,1,36.00,49.61,0.00,0.3260,medio,No
3424,114.11,1,36.00,49.47,0.00,0.3270,medio,No
3426,114.18,2,36.00,49.51,35.66,0.4100,medio,No
3428,114.24,2,30.00,51.21,34.55,0.3940,medio,No
3430,114.31,1,30.00,50.87,0.00,0.3150,medio,No
3432,114.38,1,24.00,52.06,0.00,0.2540,bajo,No
3434,114.44,2,18.00,51.75,31.27,0.2730,bajo,No
3436,114.51,2,18.00,51.69,28.85,0.2680,bajo,No
3438,114.58,2,18.00,51.89,31.57,0.2730,bajo,No
3440,114.64,2,18.00,63.82,31.58,0.2360,bajo,No
3442,114.71,2,12.00,63.57,31.45,0.1820,bajo,No
3444,114.78,2,12.00,63.63,31.69,0.1820,bajo,No
3446,114.84,2,12.00,63.75,31.65,0.1820,bajo,No
3448,114.91,2,12.00,63.67,31.56,0.1820,bajo,No
3450,114.98,3,18.00,63.66,31.73,0.2370,bajo,No
3452,115.04,1,12.00,63.44,0.00,0.1090,bajo,No
3454,115.11,2,18.00,64.12,0.90,0.1650,bajo,No
3456,115.17,0,12.00,38.71,0.00,0.2030,bajo,No
3458,115.24,0,18.00,39.03,0.00,0.2580,bajo,No
3460,115.31,0,18.00,39.65,0.00,0.2550,bajo,No
3462,115.37,2,12.00,38.68,31.01,0.2750,bajo,No
3464,115.44,2,12.00,37.96,31.31,0.2790,bajo,No
3466,115.51,2,6.00,37.95,31.34,0.2220,bajo,No
3468,115.57,3,18.00,38.16,31.15,0.3350,medio,No
3470,115.64,2,12.00,2.92,0.12,0.4880,medio,No
3472,115.71,1,12.00,2.37,0.00,0.4900,medio,No
3474,115.77,2,12.00,3.30,31.12,0.5590,medio,No
3476,115.84,0,12.00,3.59,0.00,0.4850,medio,No
3478,115.91,0,12.00,3.89,0.00,0.4730,medio,No
3480,115.97,0,12.00,4.26,0.00,0.4590,medio,No
3482,116.04,0,12.00,4.10,0.00,0.4650,medio,No
3484,116.11,0,12.00,4.12,0.00,0.4640,medio,No
3486,116.17,0,12.00,3.95,0.00,0.4700,medio,No
3488,116.24,2,12.00,6.87,32.64,0.4760,medio,No
3490,116.31,1,12.00,7.51,0.00,0.3910,medio,No
3492,116.37,2,12.00,7.29,32.27,0.4690,medio,No
3494,116.44,2,12.00,6.52,31.98,0.4800,medio,No
3496,116.51,2,12.00,6.98,5.02,0.4100,medio,No
3498,116.57,2,12.00,7.52,4.23,0.4000,medio,No
3500,116.64,4,12.00,7.85,35.53,0.4690,medio,No
3502,116.71,4,18.00,8.92,34.59,0.5340,medio,No
3504,116.77,0,18.00,21.31,0.00,0.3490,medio,No
3506,116.84,3,12.00,14.78,32.51,0.4010,medio,No
3508,116.91,3,12.00,14.28,32.42,0.4040,medio,No
3510,116.97,3,12.00,13.50,32.14,0.4090,medio,No
3512,117.04,3,18.00,13.53,32.18,0.4790,medio,No
3514,117.11,3,18.00,31.98,32.21,0.3670,medio,No
3516,117.17,3,18.00,32.63,32.15,0.3640,medio,No
3518,117.24,4,18.00,34.84,32.35,0.3540,medio,No
3520,117.31,4,24.00,37.34,32.01,0.3980,medio,No
3522,117.37,4,18.00,40.63,31.84,0.3250,medio,No
3524,117.44,4,24.00,42.63,36.21,0.3820,medio,No
3526,117.51,1,24.00,34.93,0.00,0.3350,medio,No
3528,117.57,4,24.00,32.98,31.92,0.4200,medio,No
3530,117.64,2,24.00,33.27,0.73,0.3460,medio,No
3532,117.71,5,18.00,32.58,38.63,0.3790,medio,No
3534,117.77,3,18.00,32.33,32.33,0.3660,medio,No
3536,117.84,4,24.00,31.63,32.21,0.4280,medio,No
3538,117.91,3,30.00,39.41,31.54,0.4440,medio,No
3540,117.97,2,24.00,36.39,8.50,0.3480,medio,No
3542,118.04,3,24.00,33.94,31.69,0.4140,medio,No
3544,118.11,4,24.00,50.26,55.97,0.3930,medio,No
3546,118.17,2,36.00,50.39,20.40,0.3700,medio,No
3548,118.24,1,36.00,50.40,0.00,0.3220,medio,No
3550,118.31,1,36.00,50.51,0.00,0.3220,medio,No
3552,118.37,0,42.00,50.95,0.00,0.3250,medio,No
3554,118.44,0,42.00,50.28,0.00,0.3280,medio,No
3556,118.51,1,42.00,49.92,0.00,0.3300,medio,No
3558,118.57,0,42.00,49.89,0.00,0.3300,medio,No
3560,118.64,1,36.00,49.61,0.00,0.3260,medio,No
3562,118.71,1,36.00,49.49,0.00,0.3270,medio,No
3564,118.77,2,24.00,49.23,31.42,0.3400,medio,No
3566,118.84,2,24.00,49.41,31.68,0.3400,medio,No
3568,118.91,2,30.00,49.53,31.71,0.3950,medio,No
3570,118.97,1,30.00,49.59,0.00,0.3210,medio,No
3572,119.04,1,30.00,49.77,0.00,0.3200,medio,No
3574,119.11,0,30.00,49.88,0.00,0.3190,medio,No
3576,119.17,1,30.00,50.09,0.00,0.3180,medio,No
3578,119.24,1,36.00,50.35,0.00,0.3220,medio,No
3580,119.31,2,30.00,50.69,32.02,0.3900,medio,No
3582,119.37,2,36.00,50.82,32.52,0.3960,medio,No
